"speedS1", "directionS1", "speedS2", "directionS2", "speedS3", "directionS3"
"57", 29.5075727453813, 79.1759683316545, 31.6902242609563, 96.8623207918886, 20.6996974144622, 30.4988376070324
"58", 25.2125867389871, 42.5406497133308, 34.8877417187786, 42.5806263546951, 24.8461561540381, 51.6512565931667
"59", 17.4851719810702, 3.06950794403854, 17.0701347788984, 94.1656833001144, 32.3691915907005, -24.3077743692786
"60", 25.5261066001743, 88.5821042004779, 36.4660207869751, 47.8130703586436, 16.8800536931673, 23.6339241585955
"61", 22.8914392616777, 12.3759142064862, 23.7604082849414, 129.201056689625, 22.1938626924266, 61.2787489699683
"62", 19.7146829733407, 29.8126358958917, 24.6568162985338, 90.7347758901511, 16.8170262558817, 13.6992182318729
"63", 15.3140309113614, 22.6655892557682, 31.6458932944673, 156.449816837304, 23.4003493635103, 41.8448529439575
"64", 21.0513588520501, 45.0157790040035, 23.3677303382956, 24.9692109492089, 17.3359030566831, 62.6431571642675
"65", 15.6954522539134, 33.649732032582, 19.5794188012736, 84.515449287881, 21.2093451099309, -50.8885027795473
"66", 11.9136420589101, 2.59451570016029, 24.6687570411982, -17.1094079463992, 10.4762042544814, -13.5758508208126
"67", 32.2095761565861, 10.5996278578218, 23.1343946748462, 64.1928135223998, 17.9121536234544, 47.0288817597752
"68", 16.5818049022468, 105.383059405436, 21.2711621725194, 86.9121408377984, 28.7100242597864, 12.7397076978173
"69", 20.8540859306339, 49.9516033433466, 17.4445517519497, 171.740115644381, 22.2264092593725, 62.0746326654698
"70", 18.8489453909403, -2.98179209294859, 26.5857608418381, 31.6816573941087, 13.0239857171891, 69.787127475903
"71", 28.4288332114623, 12.3126479841012, 20.5707825071567, 85.8215302676436, 24.753041815854, 11.1157747265063
"72", 32.3421095971049, 70.0883294176902, 26.7456857724451, 92.9672947808301, 27.0013676580899, 136.2730829815
"73", 21.7766960928262, 35.9539941109445, 26.3723187699712, 149.362560193901, 18.9427967885484, 19.3923888907241
"74", 24.8066675957996, -5.67267325824689, 21.1223698928129, 58.153110900482, 13.3260819658561, 72.2740209116547
"75", 13.0529478985092, -13.7932100873163, 19.9090194207804, 206.049090420445, 20.7200413299363, 69.2768292803864
"76", 24.1589447330471, 9.98282411860554, 23.1362893986983, -21.0668983351131, 26.122935887366, 33.7081316221283
"77", 33.8031864511335, 146.414382735666, 24.8936123345914, 61.4324378875138, 17.0882474028916, 95.9257720257235
"78", 24.9367695545945, 93.2635024162092, 27.5171931094396, 0.929041509513922, 21.3085358421343, -12.5837023950842
"79", 20.1830911617779, 86.4424946217001, 24.8756550893727, 99.6197200795247, 14.9395472644469, 10.6007749838585
"80", 28.2160450807683, 51.0515824889587, 26.3945902164602, 29.5561966499756, 13.6978312996896, 19.4282621517067
"81", 26.3692450004182, 75.3787380860896, 21.0311228454123, 21.6336994391718, 13.2899307662456, -0.864482418936724
"82", 21.7289074008875, 102.59539029952, 19.2381277663381, 65.5343335715965, 20.7678399698399, 8.00999656731556
"83", 12.4972918668332, 7.25443197783812, 29.7501242530489, 128.263298778301, 18.2322753306203, 90.1177285651736
"84", 24.4512344728873, 12.6096757724891, 22.9764482979624, 102.168076837403, 26.8416425800364, 33.5143090158296
"85", 25.9031048911634, 5.52254324993686, 27.3901556127428, -41.7223308968044, 17.2272664377562, 70.0743532102267
"86", 21.6181989735249, 42.7923815689279, 26.7439909521094, -40.7030198290285, 11.8135618069071, 97.7664225385126
"87", 13.3819966447077, 47.6821487850649, 22.5557774344805, 65.9066518080455, 12.6635108626885, -82.5645836852179
"88", 17.1385082340717, 57.8034198012152, 29.5753718374221, 127.597660412676, 19.0561814448345, 12.1710088842106
"89", 25.3908937377923, 52.2283842469665, 26.0826383339886, -0.669475130079363, 27.1935762941737, 85.9135850926213
"90", 24.8908594898092, 56.2807518277587, 23.5677735090445, 10.9714979462789, 24.8403447845988, -29.1610713887973
"91", 23.8822214041848, 80.7519020877881, 25.985067321563, 111.331319011137, 22.6604697883899, 140.619582848228
"92", 21.9818028312673, 36.1996109782769, 27.0529368995877, 65.6177059103571, 19.0247466030256, 100.313238368146
"93", 15.9781770735596, 124.84351961154, 26.3286786203869, 45.8237593238409, 29.2784249806757, -26.2533420649077
"94", 22.4509734902924, -19.7175327703306, 29.5183995395678, 166.396480231018, 14.9159678953531, 36.0702284950584
"95", 23.42155727884, 89.8982648416105, 24.4580519238573, 73.2725750400813, 27.6679422564199, 31.6625932209544
"96", 11.6191449086536, 132.023198786712, 28.9600658536406, 80.9692212872158, 12.5288645825751, 74.7033876875893
"97", 19.3554085706775, 114.211335634036, 21.3838096934559, 189.018529866948, 23.3315867499997, 30.6433645387194
"98", 23.6944383114328, -19.9788185428378, 22.6693603246134, 141.179746677579, 33.639116544897, 21.0625452601655
"99", 25.2343259882359, 91.0543157580673, 27.0575287483612, 67.8582025363808, 20.7735199187163, 34.0584401588401
"100", 28.1755519922673, -15.7492567171476, 20.9344140837616, 71.3798262355808, 16.2132633368522, 33.0646378299039
"101", 19.8446702374065, 115.682491787199, 25.5155771746864, 52.8690979610099, 12.8082715244541, -49.1826475277135
"102", 16.7050594546323, 36.9816566440985, 17.2309524726256, 36.2115764838858, 14.5523490228008, 8.59673881364636
"103", 17.2279962294707, 39.5126830489483, 23.4460417439044, 9.18317092532826, 17.9917337837074, -4.57618422014898
"104", 17.97461846927, 61.5801428340198, 31.8916076224693, 12.1013328122444, 9.98988328528824, -20.2365493395067
"105", 22.6232522425777, 37.3094449028014, 26.5895298327798, 40.6639583620879, 23.3609370542397, 31.6768133769451
"106", 28.4373390407968, 14.3827541878653, 24.3818040252084, 19.1260759547612, 16.1202396009171, 45.6111167465469
"107", 20.0979970867668, 20.515723300731, 26.7477196390987, 214.232800423246, 19.5973113139041, 87.0710368052225
"108", 21.6092840558334, 67.6010643089702, 24.7813615302147, 113.889774918979, 15.9859767855607, 51.5088214305876
"109", 21.6015083821756, 41.5427681849772, 25.0497086037055, 91.4091610155588, 12.0661270458503, 52.9089358108972
"110", 27.3033806256404, 85.0071397662482, 17.4012880192409, 40.9822977329959, 25.046145602347, 174.24929957235
"111", 12.5095579367284, -12.6371956669989, 13.6710257543983, 151.630207257531, 15.8528340665908, 16.2411794606831
"112", 30.0616752781128, 71.0255382730809, 20.2977884677795, 0.0177279268059749, 11.282582120974, 55.96787383067
"113", 21.6337163430502, 105.858110143804, 29.3808129278602, 108.374830866502, 19.6459859254349, 25.6018527223827
"114", 20.6009095684547, 35.6484432697457, 32.1612118800589, 190.834064810483, 19.9767127543632, 23.9703035395551
"115", 29.894834996452, 2.80259998272264, 25.2468252725236, 84.7695754749679, 25.9477236477837, 24.5749867411451
"116", 20.3881386468307, 47.932140680714, 26.0535187454259, 23.0532656791828, 13.421919805924, 6.24908600555349
"117", 22.689134969576, 73.3954164830726, 31.2611925516355, 164.317052261695, 25.3270951009027, 99.7961365826602
"118", 26.5589425118511, 62.7779802922914, 22.8457564533764, 34.1898256121608, 21.9548952249377, 136.49866339201
"119", 23.611059217731, 117.183228002447, 18.1667173005676, 50.0143831138346, 18.6677211676448, 59.1691891109595
"120", 16.6121969295994, -4.36046179934973, 25.9306274441283, 49.8560082800034, 23.2670148081405, 47.1437114071497
"121", 26.7348931414394, 41.4838075279183, 23.083792224492, 7.07640171062496, 10.5824034823881, 90.021342780278
"122", 24.6839853550354, 100.082679158722, 25.6185479625849, 142.366525737234, 18.4238856006661, -37.1922776193755
"123", 28.8274782852172, 94.7043476429768, 30.5635518514566, 113.470754119156, 26.6996902372425, 15.1394249006229
"124", 21.999190923594, 27.0761359760806, 27.629691100289, 65.182760703534, 12.5154903555375, 28.1251324946872
"125", 24.472483757698, 78.6962759043802, 25.0193485553045, 130.378662385078, 25.5928341682249, 8.09398959234841
"126", 18.7655748698495, 20.6387128427969, 18.3242974885202, -28.517554735538, 12.8700829639665, 11.6589667662556
"127", 31.2777647610644, 22.6127061414137, 19.277291879673, 148.164607656865, 22.9805467612744, 6.93385819661318
"128", 27.1833577554864, 20.0537454116306, 22.4239924027317, 62.5811180402122, 13.240800672884, 14.3053304871516
"129", 23.2548127631749, 26.2331319958852, 20.3344701813199, 30.0651577271546, 31.6640768010013, 29.3247046252875
"130", 16.2971281841241, 60.4434940436629, 26.0636533620031, 4.79770124066317, 8.11218450909039, 44.6408900410879
"131", 17.7013921160565, 39.1888874240662, 31.274237628669, 96.9345252810612, 7.69289752457959, 111.780603369828
"132", 33.1111474788583, 120.076789218907, 26.1494896141004, 56.0582137473555, 28.3600563179432, 27.9137072674716
"133", 34.0573228659525, 122.943090943906, 19.5026902790111, 73.7084453524153, 27.6943581404032, -8.57868680790611
"134", 20.0892404077537, -74.866951379215, 28.8251182070588, 77.017402325933, 16.2509010520921, 100.428015542297
"135", 27.6579811829996, 19.2069874549316, 21.4942657650895, 51.2166044633186, 30.8000712097961, 25.4100222904899
"136", 27.2003106746374, 43.7660258198154, 25.5164438390391, 248.608102967482, 16.8904198379541, -3.11006647702579
"137", 22.6437358061041, 78.2885897779653, 24.7900100228163, 80.4526793780663, 24.3170563823364, 50.1262098321534
"138", 31.447602333407, 38.117902025361, 21.3047049215354, 80.9967522944192, 23.5781245426675, 100.9433516609
"139", 23.8474041400237, 80.2718511229652, 22.5038067427061, -25.7226077570483, 20.8543361860982, 50.239877010468
"140", 14.130107128665, 38.4154356854144, 26.6836949345704, 88.1267042863536, 11.3928727445998, 5.81012935920021
"141", 24.3875064574617, 140.473584942281, 24.6373995396229, 40.1634919267315, 28.3100765290049, -79.6555424100494
"142", 28.5266806353374, 43.6973846130816, 22.254951067995, 41.8631400608434, 30.5069585355234, 18.7391440380558
"143", 20.0120584806222, 33.1162589560387, 30.6407188365355, 104.900728585505, 19.2483048319669, -26.4281915607759
"144", 15.8697504185496, 82.3170541602268, 26.0120379827773, 74.848172484096, 23.0583006486995, 76.0088081519493
"145", 21.4643710978867, 48.4132449793357, 27.4489433948992, 32.3063517722875, 21.1457824704844, 87.1746995564177
"146", 27.9586077482978, 50.8128873374311, 24.4621911605288, 106.929272097204, 26.7985137772378, 97.5916299011607
"147", 21.5856552080003, 88.7205360258129, 29.1225164644774, -20.4128547320642, 15.472004423061, 78.5348745853481
"148", 20.4051565869739, 13.8885880023325, 30.5351639489532, 84.8076122089091, 12.6747270241398, -29.9178279877353
"149", 23.2339136870713, 95.4688417493598, 30.6068147085381, 112.841424535823, 15.6069626554809, 24.3011185856421
"150", 22.9207743642292, 114.87595115944, 23.2142942986229, 135.602785871683, 17.0968122507546, -44.9985985874553
"151", 18.1444580505149, 99.2677164354575, 21.3340571041353, 49.587998560463, 12.5563289208306, -44.567581642422
"152", 11.5416944148586, -33.2389097923177, 27.8523478979702, 85.4372825833368, 15.391213492771, 58.9941145581669
"153", 22.9231708641064, 30.0194464905307, 28.4126550246788, 29.7722653179003, 9.44119896983886, 44.5217790389987
"154", 24.6020092467385, 152.740127252378, 33.9646294827328, 62.2396824755598, 5.11738867859755, -16.0518257702145
"155", 19.2739193939568, -27.9784028304585, 21.0804892545747, 93.2252331489043, 29.0049903220864, 14.4500089995016
"156", 19.2553529024509, 66.7072222938608, 24.2129416682986, 89.5594896634368, 25.2821443134378, 150.991934120817
"157", 26.3172879147199, 113.221309685424, 25.7745343899143, 146.285690426277, 17.3086466425624, 31.3948667974625
"158", 28.9213267147704, 47.3711598792972, 22.3318755286806, -13.0524679331338, 20.6166316157159, 69.0821943746257
"159", 21.7442939528994, -49.8293057335169, 28.7109339373202, 146.921728710859, 25.0799410871963, 13.3343448116987
"160", 23.322028042075, 40.8054415081031, 17.6611336319453, 99.0329900953341, 25.8688708874403, 43.1105719500267
"161", 17.0713839652632, 48.5455437622787, 26.4630716615436, 85.5904372157073, 33.0669394090829, 108.144509573703
"162", 15.7996665380975, 48.1911669490604, 28.2856803008528, 63.6807868885327, 23.1322634406188, -82.4254625201334
"163", 20.4928565981592, 47.0748361596837, 20.6207367388686, 162.31531122085, 20.2614633700764, -15.906283822593
"164", 21.9276427849971, 63.3183935952237, 27.1456331861848, 157.729927918619, 16.3584071260765, -43.1228559390837
"165", 28.3344584001463, 31.6318062499444, 23.437154619765, 144.52258226734, 18.7736467184631, 101.874264989823
"166", 24.2329902383614, -29.1408662257078, 18.167649150662, 13.0395381710185, 25.1367222732684, -10.7326228790649
"167", 10.2391051902429, 14.9706672623822, 24.8349103824161, 66.0618437694901, 11.5620776904999, -32.7407495642198
"168", 17.3481955790581, -10.8931178260666, 20.4107746551409, -56.7180699214894, 15.8755180751783, 35.7026547039918
"169", 22.907712366415, 75.3541088843997, 18.9835396235309, 97.4232065675865, 20.8844997517559, 82.3593290908494
"170", 15.7179091609678, 131.501432776677, 24.1750037233137, 93.9257398921685, 14.9887947651595, 108.904622254971
"171", 32.4283542665467, 46.1867186977981, 22.865019561975, 109.85195442361, 21.0912100463966, 19.7484179073102
"172", 35.0501563765281, 22.5400371082304, 22.3705849480686, 85.0303064085564, 26.2918564867309, -8.93845327893654
"173", 21.6310263565571, 58.5731445664626, 24.3290716040769, 40.1355627339866, 23.9842286235906, 61.6861154243871
"174", 23.1945052688891, 12.9458507999266, 25.7527332993154, 101.232226091672, 21.1499045898595, -41.9067224574113
"175", 21.2467575336913, 40.8008948701096, 28.3042931879436, 130.537060231295, 24.277429606755, -58.0313514646746
"176", 21.0423255170671, 41.3406015413135, 25.118932117502, 102.144379831351, 20.3334555297143, -21.365968763325
"177", 26.1424178690378, 77.1654002356082, 26.357955938303, 69.6680848036656, 25.9479933126839, 7.62677102715091
"178", 26.7727614369742, 77.8910541861969, 24.6438740431486, 100.430209631342, 7.53094700026709, 14.4069580598242
"179", 22.5524973827397, 90.6230020517016, 24.8189537322311, 49.904240159487, 25.8021370022078, 78.6822762441658
"180", 25.634470653435, 18.9342031287942, 27.7880493061151, 158.319439179029, 21.8545283144664, -109.914279013485
"181", 17.1461228163107, 22.0908988341706, 26.5112307631227, 124.474254215362, 16.932784536159, 97.9768416154511
"182", 22.1455213556886, 84.746822590875, 20.201193945279, -1.45571188010368, 19.3022893519598, 15.3382594104917
"183", 13.0588448580022, 36.537604715941, 28.3118065889385, 97.9464272792732, 27.5512728681902, 41.0466482554088
"184", 19.6587588851831, 59.479374416233, 20.7639644169164, 38.0338455547289, 25.1270578510763, 95.7903746220365
"185", 23.4150723186778, 80.2947580039168, 26.1357598231856, 155.549067799534, 27.8575300704089, 57.4885970540445
"186", 19.7543088993057, 15.6990288872885, 31.7620817190079, 180.866733151807, 21.2815537479974, 92.8586428255384
"187", 25.4541546608086, 48.7368168998742, 29.82495145362, 17.5814893503217, 30.4336996357767, 137.530438157121
"188", 24.7492479172222, -16.8710378628709, 27.9553308634596, 75.8850140580478, 16.7432542422765, 11.0875670517757
"189", 22.0263456090181, 95.4445492215558, 24.0213716383974, 86.5689043367397, 21.412457135655, 46.2401075907447
"190", 20.3435228907426, 73.1388458488525, 24.241292938366, -11.6413741599572, 14.7562647549542, -11.1560934609322
"191", 20.5124638045133, 28.2176775786668, 24.911786973532, 159.849916700274, 19.9350333918788, 163.667700572958
"192", 22.99702229584, 20.1548832394271, 26.3302192637923, 209.417723387508, 26.2974220189014, 27.3504012884085
"193", 24.5229676753886, 39.3714425238703, 23.5814605289574, 145.503488299328, 22.8735540016953, 147.225061688833
"194", 21.106978688765, 22.8620766652584, 26.5028190718868, 149.356205260311, 28.0926181961635, 32.385610111309
"195", 21.9788825200947, 109.040375413887, 30.3308754208341, -4.52976306657351, 22.3278276776178, 38.4261627508286
"196", 22.3464407791632, 67.1103171132736, 22.4974131296802, 148.679829827492, 19.8806419210243, -11.659364758946
"197", 21.9946080461055, 133.12572014398, 15.3517742173118, 101.419785636275, 12.9920782657619, -21.2879317385294
"198", 27.2144436658671, -45.7270090737029, 26.9414264258341, 134.809127010315, 17.9098325107259, -10.5728451479234
"199", 7.32605980593846, 82.5237521401357, 24.4438888271484, 121.680753497044, 16.2256388370757, -30.9239830906724
"200", 21.9523384157514, 2.91719318766852, 29.0248025139046, 92.7604268597753, 9.28855157505962, -6.08193060271362
"201", 11.339850911575, 62.9225166843806, 26.6561342114836, -50.5344587782184, 13.1336240405701, 9.46305953069073
"202", 28.2013399340401, 14.8980525876296, 27.4399123073194, 154.045526658569, 17.5501005524563, -50.3615890188197
"203", 10.5681402207027, 74.4497141060225, 24.5303512608672, 164.768071680535, 24.5307777401653, 2.61428268293619
"204", 15.0016348560833, 1.55446200719155, 17.9667585744136, 33.5328857120346, 23.880388903217, 32.7876917160702
"205", 25.8755296407956, 49.3333710132676, 27.5007780792466, 49.7139863527017, 24.6470241021327, 12.5237852613955
"206", 19.2177390018634, -8.03242066147229, 24.4489875036378, 76.2830136679143, 25.3071453034737, -16.4358669224492
"207", 20.5666417295455, 101.025146188557, 24.5982799127306, 15.2014483653862, 22.4137371813854, 65.0099714041134
"208", 22.7606558764414, 11.0597380540696, 19.7191823451263, 52.4131225756444, 10.5203813067813, 32.3785045973479
"209", 18.7695136284966, 56.8603402349352, 17.7543387084174, 67.8603269501416, 12.6821164240704, -8.82553107931329
"210", 32.8149316558833, 85.9813930297088, 19.9309852420354, 32.3772301520223, 17.7496895092025, 54.2710641364862
"211", 21.1997584363368, 25.8457289489219, 27.0054346555853, 83.9978876640386, 13.2092690646271, 117.181968016591
"212", 24.6869446848652, 117.120616649766, 19.039038982566, 44.9237611873072, 22.741969211274, 86.6576231525647
"213", 19.8680454562262, 31.7957575778526, 21.6389659860381, 1.52866708281242, 26.0685164538437, 36.184563447428
"214", 15.8930383706983, -1.96887316356191, 23.8239340801428, 3.47495326617602, 18.9845828327835, 3.49937782854342
"215", 22.8218191704199, 88.3466935098008, 15.703626735924, 58.3791229690509, 12.7083068371071, 54.1038111088954
"216", 17.3426972308311, 28.6710689452945, 23.9166754600341, 148.121837540353, 24.632696731416, -31.0681122767105
"217", 21.7264029373775, 46.8691657432933, 22.1995232565605, 62.9735533251916, 11.4865614062889, 52.8478885278777
"218", 16.4299068218017, 21.8250379552697, 33.6408426926892, 80.1548139862285, 16.1816929164452, -17.2779915174419
"219", 21.8816128305213, 51.8803360274466, 20.5612213481, 70.3916117396316, 24.5119860352998, 37.7906252779207
"220", 16.0663008431332, 62.2923654437829, 29.7523467146679, 152.309655680679, 29.3559258023206, 53.5633860810036
"221", 11.2737801931614, 80.8943945556368, 30.9618044046435, 130.012810773027, 23.0083685239648, 174.442715292232
"222", 32.3529807710889, -1.66586664491994, 21.2161509680774, 140.194670506417, 11.402178231331, 16.3928078478943
"223", 30.9663440540608, 10.6531312765457, 23.2541227658351, 72.5737853015233, 20.3364641173886, 11.7737571382758
"224", 25.4367455526861, 93.242754258065, 23.452847023042, 6.40362479822664, 30.5801878635032, 33.9421519137596
"225", 24.8566052413904, 72.8117270430303, 31.6377736640667, 30.4547283446632, 19.6265702590256, 34.3687660195159
"226", 25.5434409191301, 16.0034773316124, 22.953474978424, 199.704534657735, 18.3660405229015, -31.6012195321836
"227", 23.6488347362438, 34.4993535015422, 20.2571348566225, 96.1111213553859, 20.2493451666906, 53.5879699645899
"228", 21.5537166732603, 67.6378994539461, 24.4342511681385, -0.799753296915668, 16.6222506732735, 65.117073055838
"229", 15.9097852609253, -20.1711531851455, 17.978016758366, -3.64440852420644, 24.4419757300798, 9.85920645727958
"230", 25.8763646480457, -40.249995634324, 20.2591347820143, 70.4775898896243, 15.536189132869, 39.1941772554617
"231", 16.1257380674947, 64.5020052732114, 24.257124073857, 46.1812543539248, 7.50871482204847, -22.6924831171027
"232", 21.3300707587621, 6.00216911142627, 24.0241651856257, 139.521760328018, 20.5164369942849, 114.035701353013
"233", 21.440401409554, 67.2192546986466, 25.0857158912491, 73.5272483100399, 15.9334571273579, 95.4115266901888
"234", 21.1699581217505, 62.7206457885228, 20.0639024644354, 58.6840537188235, 18.8304655691724, -45.0599686414652
"235", 31.4818495398629, 34.0863586230319, 25.0951647360437, 97.5546477769932, 22.0748296786615, 12.0088797235577
"236", 31.7853081058589, 61.3354956246586, 27.8394609637142, -6.63109077444537, 14.9213820185084, 48.5138226001792
"237", 14.0410780787502, 52.8166591139994, 27.5261481848646, 99.3274916063841, 31.5170219275862, 51.7419644924374
"238", 19.1412847418098, 134.533153656372, 20.1321341283486, 30.3319242687439, 18.5177408703377, 9.38626571051771
"239", 18.3767003572518, 23.5438228894713, 24.0126708048174, 56.1485392131824, 5.31959108922331, 71.2104492391317
"240", 11.9528412272793, 51.6601755750145, 18.532605164062, -44.5397491424516, 28.4936672837453, 55.8432984983656
"241", 19.6334370147953, 29.758683261172, 28.5875885201149, -16.893864672169, 21.2816986558948, 37.9317524491613
"242", 27.5911937563703, 33.1533577110916, 29.8236281533466, 99.9065787716858, 23.6862915762307, 69.4132610263819
"243", 24.5136434183002, 16.8775713911276, 22.4866017490656, 34.2608066704925, 23.533946714169, -68.1385455809713
"244", 14.0800397080279, 60.1501842906396, 29.9997120280928, 28.5104236743656, 22.4569694570306, 45.5472702048945
"245", 20.4145109996817, 96.0222023603704, 29.1415399712948, 4.30179806173396, 29.7392396057713, 109.768593450983
"246", 20.2253961252306, 57.503944839203, 15.6719246779048, 104.761316886541, 13.3719693931228, 54.7483456679321
"247", 24.43672458619, 63.4883519452958, 25.7399061463039, 21.5513568175565, 17.5416313297469, 64.6176170322086
"248", 24.1329150581223, -42.2545272096272, 25.5380591379706, 69.2781898272164, 26.3805677350916, 14.8583184766717
